datetime,open,high,low,close,volume
2025-01-01 00:00:00+00:00,103.07,105.71,103.04,105.03,58038.01121405
2025-01-01 06:00:00+00:00,105.04,105.08,101.83,103.55,21461.62821488
2025-01-01 12:00:00+00:00,103.56,105.92,103.36,104.65,40988.46843911
2025-01-01 18:00:00+00:00,104.69,107.94,103.83,105.02,69090.82412443
2025-01-02 00:00:00+00:00,105.0,107.87,104.84,105.61,63183.30402761
2025-01-02 06:00:00+00:00,105.65,106.9,105.2,106.27,27114.10212294
2025-01-02 12:00:00+00:00,106.28,108.59,104.71,105.2,62445.4520316
2025-01-02 18:00:00+00:00,105.21,105.86,104.51,105.01,33055.06286155
2025-01-03 00:00:00+00:00,105.05,106.81,104.67,105.05,48440.79621464
2025-01-03 06:00:00+00:00,105.03,107.59,104.02,107.46,31095.89681026
2025-01-03 12:00:00+00:00,107.44,110.84,107.15,110.13,75783.73647262
2025-01-03 18:00:00+00:00,110.13,114.79,110.08,112.68,62810.025227
2025-01-04 00:00:00+00:00,112.67,112.83,110.67,111.46,34450.81448306
2025-01-04 06:00:00+00:00,111.47,112.22,110.5,111.33,28177.26195075
2025-01-04 12:00:00+00:00,111.32,112.74,110.04,111.19,28913.16172005
2025-01-04 18:00:00+00:00,111.18,111.7,110.48,111.21,31160.71511987
2025-01-05 00:00:00+00:00,111.18,112.93,110.57,112.24,24058.50249362
2025-01-05 06:00:00+00:00,112.25,112.5,110.69,111.63,20612.82144073
2025-01-05 12:00:00+00:00,111.59,112.93,110.77,112.09,33236.75917524
2025-01-05 18:00:00+00:00,112.08,116.15,111.51,115.66,73700.39219498
2025-01-06 00:00:00+00:00,115.68,116.86,113.79,114.85,53553.02720854
2025-01-06 06:00:00+00:00,114.87,115.15,112.5,113.55,38964.34929417
2025-01-06 12:00:00+00:00,113.54,117.43,111.6,114.71,91884.28701432
2025-01-06 18:00:00+00:00,114.66,115.14,113.09,114.05,36127.32232983
2025-01-07 00:00:00+00:00,114.02,115.0,112.36,112.97,46546.89938511
2025-01-07 06:00:00+00:00,113.0,113.99,110.82,111.45,40035.75458751
2025-01-07 12:00:00+00:00,111.51,111.64,104.23,105.75,115371.21393192
2025-01-07 18:00:00+00:00,105.72,106.17,102.03,102.72,48259.18622094
2025-01-08 00:00:00+00:00,102.69,105.04,102.16,102.7,50967.75081343
2025-01-08 06:00:00+00:00,102.7,103.82,100.51,102.13,38869.54746976
2025-01-08 12:00:00+00:00,102.13,103.33,97.16,100.45,65832.75389914
2025-01-08 18:00:00+00:00,100.42,102.21,99.46,101.4,57476.42920997
2025-01-09 00:00:00+00:00,101.4,102.62,100.31,102.13,27782.47550344
2025-01-09 06:00:00+00:00,102.13,103.91,100.27,103.89,31529.33266462
2025-01-09 12:00:00+00:00,103.91,105.81,99.84,103.18,76721.96721083
2025-01-09 18:00:00+00:00,103.18,104.35,100.54,102.25,61039.41139103
2025-01-10 00:00:00+00:00,102.22,104.56,102.05,103.87,28993.06275928
2025-01-10 06:00:00+00:00,103.9,105.92,103.49,104.51,22033.44741598
2025-01-10 12:00:00+00:00,104.49,106.14,102.08,105.98,53471.33287429
2025-01-10 18:00:00+00:00,105.98,106.27,103.76,103.93,36390.10233958
2025-01-11 00:00:00+00:00,103.91,104.13,102.83,103.66,21388.74877819
2025-01-11 06:00:00+00:00,103.65,104.71,103.06,103.37,12990.40593374
2025-01-11 12:00:00+00:00,103.37,103.63,102.44,102.82,20537.13238107
2025-01-11 18:00:00+00:00,102.85,104.93,102.09,104.34,44655.66836963
2025-01-12 00:00:00+00:00,104.36,105.23,103.57,104.11,22533.24888935
2025-01-12 06:00:00+00:00,104.11,104.28,102.51,103.05,15411.41411548
2025-01-12 12:00:00+00:00,103.04,104.38,102.23,104.02,30106.30409674
2025-01-12 18:00:00+00:00,103.99,104.27,101.33,102.32,24112.9691674
2025-01-13 00:00:00+00:00,102.33,104.41,99.43,99.61,48355.82924845
2025-01-13 06:00:00+00:00,99.66,100.17,93.84,93.84,47315.89636432
2025-01-13 12:00:00+00:00,93.9,97.28,92.51,94.94,67853.39585845
2025-01-13 18:00:00+00:00,94.99,98.97,94.14,98.33,56686.83026789
2025-01-14 00:00:00+00:00,98.34,99.87,97.54,98.69,34258.72423749
2025-01-14 06:00:00+00:00,98.7,100.96,97.88,99.62,22962.52045769
2025-01-14 12:00:00+00:00,99.64,101.28,98.76,101.08,34672.02838617
2025-01-14 18:00:00+00:00,101.07,102.53,100.67,102.43,30066.50523772
2025-01-15 00:00:00+00:00,102.43,103.33,101.74,102.21,27984.24667962
2025-01-15 06:00:00+00:00,102.22,103.13,100.71,101.24,20218.17019923
2025-01-15 12:00:00+00:00,101.27,106.2,100.77,104.52,52760.374635
2025-01-15 18:00:00+00:00,104.55,118.7,104.46,117.01,195774.25596182
2025-01-16 00:00:00+00:00,116.98,121.37,114.05,119.5,216772.00936985
2025-01-16 06:00:00+00:00,119.51,121.03,116.29,118.76,103288.06332729
2025-01-16 12:00:00+00:00,118.71,129.86,115.78,129.01,331751.69662851
2025-01-16 18:00:00+00:00,129.0,130.46,122.43,124.36,153448.84606675
2025-01-17 00:00:00+00:00,124.39,140.89,124.39,138.52,279612.33807595
2025-01-17 06:00:00+00:00,138.55,141.14,134.99,137.05,144179.51836934
2025-01-17 12:00:00+00:00,137.06,138.06,133.21,136.58,131806.57401276
2025-01-17 18:00:00+00:00,136.68,138.71,134.4,137.1,93879.51949144
2025-01-18 00:00:00+00:00,137.13,139.55,124.13,124.48,160640.56303426
2025-01-18 06:00:00+00:00,124.41,127.96,123.46,127.58,97494.26541056
2025-01-18 12:00:00+00:00,127.58,130.33,123.49,124.27,111270.90803813
2025-01-18 18:00:00+00:00,124.25,125.96,123.12,125.27,87937.48807574
2025-01-19 00:00:00+00:00,125.26,128.52,119.51,121.49,135859.74804582
2025-01-19 06:00:00+00:00,121.46,121.59,114.05,114.94,100903.68906547
2025-01-19 12:00:00+00:00,114.98,125.43,114.74,124.63,127896.56308021
2025-01-19 18:00:00+00:00,124.58,124.67,111.17,115.39,154323.71308226
2025-01-20 00:00:00+00:00,115.38,118.65,112.78,116.74,123936.79099503
2025-01-20 06:00:00+00:00,116.72,127.89,116.29,121.35,156068.26691341
2025-01-20 12:00:00+00:00,121.38,122.07,112.94,115.58,158996.57280489
2025-01-20 18:00:00+00:00,115.59,121.73,115.47,118.43,82538.07769195
2025-01-21 00:00:00+00:00,118.42,119.13,113.58,114.4,102756.00733538
2025-01-21 06:00:00+00:00,114.46,121.3,113.86,121.12,66653.80749399
2025-01-21 12:00:00+00:00,121.16,124.78,117.91,121.85,150257.66222709
2025-01-21 18:00:00+00:00,121.84,122.78,118.05,119.12,85800.66771735
2025-01-22 00:00:00+00:00,119.14,120.26,116.48,116.54,49931.63647711
2025-01-22 06:00:00+00:00,116.61,117.41,115.17,117.16,51972.40984698
2025-01-22 12:00:00+00:00,117.18,117.45,114.62,117.08,61490.86194992
2025-01-22 18:00:00+00:00,117.04,118.1,114.18,115.31,69193.48201382
2025-01-23 00:00:00+00:00,115.36,115.57,112.44,113.42,49377.26732493
2025-01-23 06:00:00+00:00,113.42,113.97,111.19,112.31,32646.1115542
2025-01-23 12:00:00+00:00,112.34,117.35,111.39,116.19,84675.03324791
2025-01-23 18:00:00+00:00,116.2,117.25,113.11,116.42,80873.11252676
2025-01-24 00:00:00+00:00,116.46,117.19,112.85,117.04,87857.84020606
2025-01-24 06:00:00+00:00,117.05,119.16,116.15,117.74,48844.64290578
2025-01-24 12:00:00+00:00,117.71,124.43,117.16,120.74,175639.64305976
2025-01-24 18:00:00+00:00,120.71,122.97,116.41,118.72,182631.29292526
2025-01-25 00:00:00+00:00,118.74,125.57,118.05,122.79,154666.43074892
2025-01-25 06:00:00+00:00,122.77,122.99,120.41,122.43,70381.45438133
2025-01-25 12:00:00+00:00,122.48,129.33,122.34,126.25,191768.97990899
2025-01-25 18:00:00+00:00,126.22,127.36,123.32,123.88,153716.30523338
2025-01-26 00:00:00+00:00,123.92,125.14,122.85,124.11,86511.08574973
2025-01-26 06:00:00+00:00,124.11,125.1,121.38,122.72,60230.97206114
2025-01-26 12:00:00+00:00,122.73,123.02,121.07,121.17,83252.51206979
2025-01-26 18:00:00+00:00,121.16,122.77,116.86,117.08,75602.30222229
2025-01-27 00:00:00+00:00,117.05,117.97,111.74,112.92,155217.72378094
2025-01-27 06:00:00+00:00,112.92,113.57,106.14,106.77,112407.36467366
2025-01-27 12:00:00+00:00,106.83,113.61,106.59,110.67,125539.97960905
2025-01-27 18:00:00+00:00,110.66,115.73,109.13,115.07,92533.53646501
2025-01-28 00:00:00+00:00,115.07,116.36,112.8,115.39,76426.13438464
2025-01-28 06:00:00+00:00,115.39,119.0,113.41,114.58,68809.71467603
2025-01-28 12:00:00+00:00,114.59,115.55,112.15,114.6,80710.34572037
2025-01-28 18:00:00+00:00,114.58,115.04,109.04,109.88,74968.84435743
2025-01-29 00:00:00+00:00,109.87,114.24,109.79,113.92,51542.44460818
2025-01-29 06:00:00+00:00,113.93,115.03,112.83,113.03,31897.99408917
2025-01-29 12:00:00+00:00,113.07,113.69,110.47,112.24,40735.92804773
2025-01-29 18:00:00+00:00,112.27,119.53,109.87,115.92,164476.90740981
2025-01-30 00:00:00+00:00,115.91,126.32,114.0,126.01,162222.48309305
2025-01-30 06:00:00+00:00,125.97,131.15,125.97,128.75,124859.22094316
2025-01-30 12:00:00+00:00,128.75,134.16,128.72,129.19,178845.21352156
2025-01-30 18:00:00+00:00,129.22,130.69,126.7,130.14,111608.3154055
2025-01-31 00:00:00+00:00,130.15,130.93,125.47,129.08,110207.34023249
2025-01-31 06:00:00+00:00,129.06,135.35,128.36,132.15,98717.87870314
2025-01-31 12:00:00+00:00,132.22,132.44,127.95,128.12,114540.5364052
2025-01-31 18:00:00+00:00,128.21,128.82,125.16,128.03,98201.91970642
2025-02-01 00:00:00+00:00,128.02,134.5,126.33,130.06,121893.33546353
2025-02-01 06:00:00+00:00,130.03,131.19,122.99,124.18,89407.46830886
2025-02-01 12:00:00+00:00,124.2,124.61,121.19,122.64,78045.50198739
2025-02-01 18:00:00+00:00,122.7,123.66,117.62,118.02,85477.64225531
2025-02-02 00:00:00+00:00,118.03,121.39,113.06,116.82,150777.0644387
2025-02-02 06:00:00+00:00,116.85,118.18,113.59,113.84,71608.08186583
2025-02-02 12:00:00+00:00,113.81,117.2,109.12,110.07,113476.48666123
2025-02-02 18:00:00+00:00,110.24,112.25,104.08,109.12,152075.55047919
2025-02-03 00:00:00+00:00,109.14,109.14,80.64,94.65,372676.28843353
