datetime,open,high,low,close,volume
2025-01-01 00:00:00+00:00,6.627,7.127,6.509,7.037,1092293.14780781
2025-01-02 00:00:00+00:00,7.039,7.353,7.039,7.169,1397072.24064484
2025-01-03 00:00:00+00:00,7.171,7.998,7.128,7.748,2328752.25326438
2025-01-04 00:00:00+00:00,7.751,7.879,7.608,7.675,1016169.27697262
2025-01-05 00:00:00+00:00,7.677,7.732,7.46,7.666,695265.46048468
2025-01-06 00:00:00+00:00,7.671,7.991,7.541,7.773,2014219.05747139
2025-01-07 00:00:00+00:00,7.769,7.886,7.004,7.006,2039773.84410184
2025-01-08 00:00:00+00:00,7.011,7.132,6.422,6.758,2478252.82522369
2025-01-09 00:00:00+00:00,6.757,6.844,6.452,6.558,1718135.32219575
2025-01-10 00:00:00+00:00,6.557,6.809,6.482,6.731,1215620.56770438
2025-01-11 00:00:00+00:00,6.731,6.874,6.583,6.738,673660.58829674
2025-01-12 00:00:00+00:00,6.74,6.815,6.535,6.628,586181.81718029
2025-01-13 00:00:00+00:00,6.63,6.804,5.992,6.394,1790695.43563501
2025-01-14 00:00:00+00:00,6.395,6.686,6.364,6.664,1709975.35569528
2025-01-15 00:00:00+00:00,6.666,7.196,6.554,7.163,1989547.06108373
2025-01-16 00:00:00+00:00,7.165,7.389,6.844,7.15,2164560.80385647
2025-01-17 00:00:00+00:00,7.152,7.609,7.152,7.508,1926165.73538186
2025-01-18 00:00:00+00:00,7.509,7.59,6.834,7.035,2075944.84107102
2025-01-19 00:00:00+00:00,7.036,7.23,6.096,6.239,4003143.6020678
2025-01-20 00:00:00+00:00,6.235,7.091,6.051,6.374,4464803.41578782
2025-01-21 00:00:00+00:00,6.37,6.846,6.148,6.624,2285510.96901683
2025-01-22 00:00:00+00:00,6.622,6.694,6.411,6.442,1083209.99207778
2025-01-23 00:00:00+00:00,6.441,6.503,6.196,6.351,1603288.34330222
2025-01-24 00:00:00+00:00,6.352,6.545,6.2,6.318,1371739.9167707
2025-01-25 00:00:00+00:00,6.318,6.408,6.245,6.322,773212.20068168
2025-01-26 00:00:00+00:00,6.323,6.47,6.163,6.177,964616.38878829
2025-01-27 00:00:00+00:00,6.174,6.209,5.485,5.952,2949415.29154932
2025-01-28 00:00:00+00:00,5.951,6.035,5.597,5.648,1494222.4658441
2025-01-29 00:00:00+00:00,5.645,5.877,5.541,5.766,1703023.7565642
2025-01-30 00:00:00+00:00,5.766,6.255,5.721,6.124,1524915.4009602
2025-01-31 00:00:00+00:00,6.125,6.499,6.029,6.318,2492034.25078029
2025-02-01 00:00:00+00:00,6.316,6.491,5.858,5.905,1873771.59532788
2025-02-02 00:00:00+00:00,5.905,6.046,4.91,5.155,4527915.23424782
2025-02-03 00:00:00+00:00,5.155,5.287,3.98,5.19,8935939.04820384
2025-02-04 00:00:00+00:00,5.188,5.236,4.583,4.742,4679518.22376817
2025-02-05 00:00:00+00:00,4.746,4.864,4.63,4.689,2299174.22140523
2025-02-06 00:00:00+00:00,4.686,4.839,4.445,4.491,2084304.14073596
2025-02-07 00:00:00+00:00,4.49,4.941,4.458,4.592,2696147.57060067
2025-02-08 00:00:00+00:00,4.591,4.765,4.499,4.745,906887.29187684
2025-02-09 00:00:00+00:00,4.745,4.879,4.51,4.765,1887671.70975169
2025-02-10 00:00:00+00:00,4.765,4.92,4.61,4.846,1488929.37174824
2025-02-11 00:00:00+00:00,4.847,5.211,4.747,4.809,2027744.89253759
2025-02-12 00:00:00+00:00,4.808,5.328,4.754,5.226,3092453.58149971
2025-02-13 00:00:00+00:00,5.229,5.276,5.068,5.133,1497144.09011625
2025-02-14 00:00:00+00:00,5.133,5.382,5.098,5.171,1847363.82948212
2025-02-15 00:00:00+00:00,5.171,5.22,4.974,5.022,1129745.14192358
2025-02-16 00:00:00+00:00,5.023,5.045,4.828,4.878,746708.59607161
2025-02-17 00:00:00+00:00,4.878,5.07,4.775,4.889,1208873.49275065
2025-02-18 00:00:00+00:00,4.888,4.918,4.558,4.766,1906487.24214676
