datetime,open,high,low,close,volume
2025-01-01 00:00:00+00:00,0.8433,0.9332,0.8366,0.9206,49549511.00384249
2025-01-02 00:00:00+00:00,0.9204,0.9813,0.9204,0.9601,42705820.32389467
2025-01-03 00:00:00+00:00,0.9606,1.1187,0.9562,1.0889,98360697.15255073
2025-01-04 00:00:00+00:00,1.0888,1.1139,1.0557,1.0703,42183758.79403363
2025-01-05 00:00:00+00:00,1.0703,1.1124,1.0521,1.0909,50821006.0011013
2025-01-06 00:00:00+00:00,1.0908,1.116,1.0623,1.094,59462854.60299187
2025-01-07 00:00:00+00:00,1.094,1.1515,0.9873,0.9891,96298858.94923481
2025-01-08 00:00:00+00:00,0.9891,1.0243,0.9094,0.9467,84503003.95917894
2025-01-09 00:00:00+00:00,0.9466,0.9628,0.8791,0.9042,77709605.54939029
2025-01-10 00:00:00+00:00,0.9042,0.974,0.904,0.9303,50964522.27189341
2025-01-11 00:00:00+00:00,0.9302,1.0167,0.9134,0.9949,37739780.83791188
2025-01-12 00:00:00+00:00,0.9949,1.0362,0.961,0.9672,46809903.76600889
2025-01-13 00:00:00+00:00,0.9671,0.9934,0.8775,0.9438,68949707.65425017
2025-01-14 00:00:00+00:00,0.9439,1.01,0.9375,0.9969,62118214.64165333
2025-01-15 00:00:00+00:00,0.9968,1.0893,0.9817,1.0757,89943815.43682484
2025-01-16 00:00:00+00:00,1.0755,1.1448,1.0269,1.0891,99752637.3263888
2025-01-17 00:00:00+00:00,1.0895,1.1667,1.0854,1.1337,81337465.26133582
2025-01-18 00:00:00+00:00,1.1337,1.1469,1.0499,1.1033,66476446.96841187
2025-01-19 00:00:00+00:00,1.1032,1.1509,0.9623,0.9918,122845544.66761258
2025-01-20 00:00:00+00:00,0.9918,1.0999,0.96,1.0082,118820448.33509587
2025-01-21 00:00:00+00:00,1.0085,1.0288,0.9501,1.0061,71924982.4040997
2025-01-22 00:00:00+00:00,1.0061,1.0199,0.9748,0.9821,49356711.93643509
2025-01-23 00:00:00+00:00,0.9822,1.012,0.9506,0.9864,62115605.65322228
2025-01-24 00:00:00+00:00,0.9867,1.0096,0.9636,0.9714,45862786.1112326
2025-01-25 00:00:00+00:00,0.971,0.9916,0.9642,0.9764,23601187.69389802
2025-01-26 00:00:00+00:00,0.9764,1.0001,0.9514,0.9528,29843870.90416618
2025-01-27 00:00:00+00:00,0.9527,0.9591,0.8565,0.9343,95260753.00472067
2025-01-28 00:00:00+00:00,0.9344,0.9682,0.9026,0.9164,44525850.70528285
2025-01-29 00:00:00+00:00,0.916,0.9874,0.9018,0.94,50755849.97435857
2025-01-30 00:00:00+00:00,0.9398,0.9884,0.9364,0.9595,31839788.59164584
2025-01-31 00:00:00+00:00,0.96,0.9836,0.9342,0.9423,37786793.86479468
2025-02-01 00:00:00+00:00,0.9422,0.9572,0.887,0.8946,32228490.91302737
2025-02-02 00:00:00+00:00,0.8946,0.9113,0.7523,0.8047,122732485.37880094
2025-02-03 00:00:00+00:00,0.8048,0.8278,0.5569,0.8129,323395073.709076
2025-02-04 00:00:00+00:00,0.8127,0.8209,0.7156,0.7439,119453397.25183219
2025-02-05 00:00:00+00:00,0.7442,0.7765,0.7251,0.7324,68459916.50368547
2025-02-06 00:00:00+00:00,0.7322,0.7659,0.6985,0.7052,56688081.52570574
2025-02-07 00:00:00+00:00,0.7054,0.7534,0.6904,0.7076,58931452.34700837
2025-02-08 00:00:00+00:00,0.7076,0.7172,0.6816,0.7007,32562890.56234607
2025-02-09 00:00:00+00:00,0.7007,0.716,0.6501,0.6818,55804346.11266945
2025-02-10 00:00:00+00:00,0.6814,0.7244,0.6636,0.7121,43610432.81001929
2025-02-11 00:00:00+00:00,0.7119,0.8232,0.7105,0.7782,129972002.65595147
2025-02-12 00:00:00+00:00,0.7781,0.8077,0.7463,0.7997,72970642.27670918
2025-02-13 00:00:00+00:00,0.8,0.8309,0.7697,0.8106,52563300.21219445
2025-02-14 00:00:00+00:00,0.8109,0.8291,0.79,0.8,42945622.66226575
2025-02-15 00:00:00+00:00,0.7998,0.8141,0.7748,0.7811,28366215.23186171
2025-02-16 00:00:00+00:00,0.7811,0.7895,0.7618,0.7712,24555267.890987
2025-02-17 00:00:00+00:00,0.7714,0.8287,0.7706,0.809,75671126.24263443
2025-02-18 00:00:00+00:00,0.8091,0.8139,0.735,0.7538,60974429.27500201
2025-02-19 00:00:00+00:00,0.7539,0.7762,0.7314,0.7737,43037819.41921718
2025-02-20 00:00:00+00:00,0.7741,0.8112,0.7702,0.8037,37373028.18652498
2025-02-21 00:00:00+00:00,0.8036,0.8191,0.75,0.7618,55594682.86173972
2025-02-22 00:00:00+00:00,0.7616,0.7844,0.757,0.7736,22491618.89466391
2025-02-23 00:00:00+00:00,0.7735,0.7883,0.76,0.7695,22953949.6857224
2025-02-24 00:00:00+00:00,0.7696,0.7774,0.6697,0.6813,69052954.46268222
2025-02-25 00:00:00+00:00,0.6813,0.6958,0.63,0.6823,111071122.48994197
2025-02-26 00:00:00+00:00,0.6825,0.6946,0.6305,0.6463,67911369.45895769
2025-02-27 00:00:00+00:00,0.6461,0.6792,0.6245,0.6449,39059198.66190946
2025-02-28 00:00:00+00:00,0.6449,0.6463,0.5794,0.6325,79185100.87505864
2025-03-01 00:00:00+00:00,0.6325,0.6767,0.6247,0.6588,32421926.98897048
2025-03-02 00:00:00+00:00,0.659,1.19,0.6447,1.1356,425677493.0358834
2025-03-03 00:00:00+00:00,1.1352,1.1739,0.8222,0.8571,370534088.32357204
2025-03-04 00:00:00+00:00,0.8571,0.9561,0.757,0.9408,419800114.0044685
2025-03-05 00:00:00+00:00,0.9405,1.0276,0.9135,0.9742,252136510.8222909
2025-03-06 00:00:00+00:00,0.9742,0.9895,0.885,0.9065,181239280.40510598
2025-03-07 00:00:00+00:00,0.9064,0.9207,0.8062,0.818,221147370.43881905
2025-03-08 00:00:00+00:00,0.8178,0.8388,0.793,0.8049,73056638.50103092
2025-03-09 00:00:00+00:00,0.805,0.8173,0.7086,0.7212,118908292.0018136
2025-03-10 00:00:00+00:00,0.7213,0.7786,0.6578,0.6706,165373530.94343594
2025-03-11 00:00:00+00:00,0.6708,0.745,0.6472,0.7238,179971071.3705702
2025-03-12 00:00:00+00:00,0.7238,0.7688,0.711,0.7358,104724774.3605097
2025-03-13 00:00:00+00:00,0.7358,0.7415,0.6872,0.7026,108307057.61101963
2025-03-14 00:00:00+00:00,0.7026,0.7514,0.696,0.7374,69469145.71089526
2025-03-15 00:00:00+00:00,0.7373,0.7595,0.7309,0.7466,35544474.66076888
2025-03-16 00:00:00+00:00,0.7467,0.7472,0.6941,0.7047,67712409.39674954
2025-03-17 00:00:00+00:00,0.7046,0.7302,0.7024,0.7176,61247305.26425992
2025-03-18 00:00:00+00:00,0.7176,0.7184,0.6815,0.7015,50165875.01563611
2025-03-19 00:00:00+00:00,0.7016,0.7477,0.7002,0.7439,86202459.46363111
2025-03-20 00:00:00+00:00,0.7441,0.755,0.7117,0.7175,55520005.9107025
2025-03-21 00:00:00+00:00,0.7175,0.7275,0.7002,0.7047,41802836.04488497
2025-03-22 00:00:00+00:00,0.7045,0.7159,0.697,0.7013,20899651.08310027
2025-03-23 00:00:00+00:00,0.7013,0.7159,0.6917,0.7105,25542933.69443374
2025-03-24 00:00:00+00:00,0.7106,0.7458,0.7055,0.7321,61071344.1512555
2025-03-25 00:00:00+00:00,0.7321,0.7665,0.7209,0.7447,75631447.00668396
2025-03-26 00:00:00+00:00,0.7447,0.7744,0.7197,0.7289,53349426.44286419
2025-03-27 00:00:00+00:00,0.729,0.7443,0.7208,0.738,29554180.46058434
2025-03-28 00:00:00+00:00,0.7379,0.7462,0.6892,0.7059,50095744.13797482
2025-03-29 00:00:00+00:00,0.706,0.7119,0.6586,0.6729,42391436.28028769
2025-03-30 00:00:00+00:00,0.673,0.6872,0.6512,0.661,26878491.53132094
2025-03-31 00:00:00+00:00,0.6614,0.6655,0.6296,0.6616,52449731.87752521
2025-04-01 00:00:00+00:00,0.6617,0.6945,0.6576,0.6771,42927984.77091927
2025-04-02 00:00:00+00:00,0.6773,0.7098,0.6346,0.64,61559024.80553155
2025-04-03 00:00:00+00:00,0.6399,0.6574,0.6129,0.6505,56509845.6128887
2025-04-04 00:00:00+00:00,0.6506,0.6713,0.6269,0.6601,54471168.8121046
2025-04-05 00:00:00+00:00,0.66,0.6673,0.6446,0.6544,18130914.71714435
2025-04-06 00:00:00+00:00,0.6546,0.6549,0.5596,0.5732,90209427.08515406
2025-04-07 00:00:00+00:00,0.5735,0.6057,0.5107,0.586,176564797.12093002
2025-04-08 00:00:00+00:00,0.586,0.6198,0.5522,0.5579,98424245.53602207
2025-04-09 00:00:00+00:00,0.5579,0.646,0.5347,0.6311,132872014.11994568
2025-04-10 00:00:00+00:00,0.6312,0.6334,0.5852,0.6091,71892268.2124079
2025-04-11 00:00:00+00:00,0.6091,0.6446,0.6055,0.6238,50515209.26279493
2025-04-12 00:00:00+00:00,0.6236,0.6673,0.6168,0.6593,38676252.8789923
2025-04-13 00:00:00+00:00,0.6596,0.6687,0.6292,0.638,37859200.17909065
2025-04-14 00:00:00+00:00,0.6382,0.6615,0.6278,0.6351,39740302.6481243
2025-04-15 00:00:00+00:00,0.6354,0.6485,0.607,0.6091,36977999.46071132
2025-04-16 00:00:00+00:00,0.6089,0.6244,0.5947,0.6107,33339245.18109717
2025-04-17 00:00:00+00:00,0.6107,0.6297,0.6089,0.6168,20009798.07023668
2025-04-18 00:00:00+00:00,0.6169,0.6319,0.6102,0.6272,15159288.32528138
2025-04-19 00:00:00+00:00,0.6274,0.635,0.619,0.6281,15699925.18669906
2025-04-20 00:00:00+00:00,0.6279,0.6347,0.61,0.62,14513982.74168512
2025-04-21 00:00:00+00:00,0.6202,0.6508,0.6161,0.6241,27578793.50833449
2025-04-22 00:00:00+00:00,0.6242,0.6849,0.6156,0.6795,45932154.71266683
2025-04-23 00:00:00+00:00,0.6799,0.7183,0.6775,0.6979,45534703.85885011
2025-04-24 00:00:00+00:00,0.6978,0.7462,0.6702,0.7221,44876985.67342438
2025-04-25 00:00:00+00:00,0.7221,0.7332,0.7022,0.7138,42245599.59872641
2025-04-26 00:00:00+00:00,0.7139,0.7348,0.7,0.7072,21251459.32335675
2025-04-27 00:00:00+00:00,0.7074,0.718,0.6904,0.7033,24454624.78242753
2025-04-28 00:00:00+00:00,0.7034,0.7292,0.6823,0.7058,40181677.09598785
2025-04-29 00:00:00+00:00,0.7059,0.7188,0.689,0.696,24810126.97962793
2025-04-30 00:00:00+00:00,0.696,0.7038,0.665,0.6817,31074349.32887156
2025-05-01 00:00:00+00:00,0.6818,0.7148,0.6816,0.7051,30697762.90689948
2025-05-02 00:00:00+00:00,0.7052,0.7255,0.6889,0.6986,31375797.43396262
2025-05-03 00:00:00+00:00,0.6986,0.7296,0.6921,0.7,33575624.00509205
2025-05-04 00:00:00+00:00,0.6998,0.7147,0.672,0.6763,26283059.80253898
2025-05-05 00:00:00+00:00,0.6763,0.692,0.6539,0.6623,29803409.81174428
2025-05-06 00:00:00+00:00,0.6622,0.6806,0.6425,0.6789,33109523.64622822
2025-05-07 00:00:00+00:00,0.6789,0.6892,0.655,0.6716,22449122.73911811
2025-05-08 00:00:00+00:00,0.6718,0.7708,0.67,0.7693,67761891.37871154
2025-05-09 00:00:00+00:00,0.7691,0.8182,0.7511,0.7773,66775923.59819606
2025-05-10 00:00:00+00:00,0.7771,0.8445,0.7701,0.841,60692392.90183128
2025-05-11 00:00:00+00:00,0.8411,0.8471,0.7805,0.8054,48128558.76850317
2025-05-12 00:00:00+00:00,0.8057,0.8645,0.7803,0.8171,92662764.19830818
2025-05-13 00:00:00+00:00,0.8171,0.842,0.7718,0.8301,52989083.89868223
