datetime,open,high,low,close,volume
2025-01-01 00:00:00+00:00,0.5484,0.5719,0.533,0.5672,789214.4
2025-01-02 00:00:00+00:00,0.5684,0.6156,0.5671,0.5956,436796.9
2025-01-03 00:00:00+00:00,0.599,0.6534,0.5942,0.6462,813255.2
2025-01-04 00:00:00+00:00,0.649,0.6574,0.6328,0.6448,491211.2
2025-01-05 00:00:00+00:00,0.6417,0.7044,0.6261,0.6958,874706.1
2025-01-06 00:00:00+00:00,0.6965,0.7467,0.6711,0.7137,591274.0
2025-01-07 00:00:00+00:00,0.718,0.7245,0.6321,0.6403,446381.7
2025-01-08 00:00:00+00:00,0.641,0.6459,0.5705,0.5849,327624.4
2025-01-09 00:00:00+00:00,0.5847,0.6146,0.5743,0.5793,432953.5
2025-01-10 00:00:00+00:00,0.5803,0.607,0.561,0.5882,460876.8
2025-01-11 00:00:00+00:00,0.5879,0.5999,0.5773,0.5845,159767.1
2025-01-12 00:00:00+00:00,0.5843,0.6017,0.5697,0.5743,453937.7
2025-01-13 00:00:00+00:00,0.5741,0.5854,0.5181,0.5479,790892.5
2025-01-14 00:00:00+00:00,0.5467,0.5697,0.5419,0.5658,371999.1
2025-01-15 00:00:00+00:00,0.5658,0.6008,0.5443,0.5903,1373734.2
2025-01-16 00:00:00+00:00,0.592,0.5938,0.5636,0.5751,538817.7
2025-01-17 00:00:00+00:00,0.576,0.6167,0.576,0.608,984964.0
2025-01-18 00:00:00+00:00,0.6092,0.6208,0.5531,0.5655,722658.0
2025-01-19 00:00:00+00:00,0.565,0.5734,0.5105,0.5225,1743773.2
2025-01-20 00:00:00+00:00,0.519,0.569,0.51,0.5122,577016.0
2025-01-21 00:00:00+00:00,0.5131,0.5741,0.4914,0.5658,693129.5
2025-01-22 00:00:00+00:00,0.568,0.5809,0.5448,0.5541,875340.2
2025-01-23 00:00:00+00:00,0.554,0.5545,0.5173,0.5361,1287237.1
2025-01-24 00:00:00+00:00,0.5376,0.5453,0.518,0.5309,738107.3
2025-01-25 00:00:00+00:00,0.5291,0.535,0.5057,0.5171,606768.5
2025-01-26 00:00:00+00:00,0.5192,0.5334,0.51,0.5101,836276.7
2025-01-27 00:00:00+00:00,0.51,0.512,0.457,0.4824,1302484.9
2025-01-28 00:00:00+00:00,0.483,0.487,0.4239,0.43,886200.5
2025-01-29 00:00:00+00:00,0.4299,0.4475,0.4123,0.43,842097.2
2025-01-30 00:00:00+00:00,0.429,0.4624,0.4241,0.4533,510335.2
2025-01-31 00:00:00+00:00,0.4524,0.4711,0.4417,0.4444,703292.8
2025-02-01 00:00:00+00:00,0.4435,0.454,0.4043,0.4043,988582.8
2025-02-02 00:00:00+00:00,0.4041,0.4129,0.3572,0.36,1077242.2
2025-02-03 00:00:00+00:00,0.362,0.3858,0.2863,0.379,1294599.4
2025-02-04 00:00:00+00:00,0.382,0.3839,0.3504,0.3572,487992.0
2025-02-05 00:00:00+00:00,0.3574,0.3637,0.3412,0.3426,230019.0
2025-02-06 00:00:00+00:00,0.344,0.3599,0.3306,0.334,238128.5
2025-02-07 00:00:00+00:00,0.335,0.3539,0.3213,0.327,375670.3
2025-02-08 00:00:00+00:00,0.327,0.3384,0.327,0.335,189666.8
2025-02-09 00:00:00+00:00,0.334,0.3587,0.3284,0.3486,549839.9
2025-02-10 00:00:00+00:00,0.3487,0.3617,0.3353,0.3425,341650.3
2025-02-11 00:00:00+00:00,0.343,0.3626,0.3366,0.3394,396373.0
2025-02-12 00:00:00+00:00,0.3393,0.3627,0.3321,0.3591,368233.0
2025-02-13 00:00:00+00:00,0.3591,0.3623,0.3393,0.3438,306778.0
2025-02-14 00:00:00+00:00,0.3424,0.364,0.3402,0.3509,517038.3
2025-02-15 00:00:00+00:00,0.351,0.3568,0.3355,0.3412,375981.1
2025-02-16 00:00:00+00:00,0.3412,0.3554,0.3358,0.3498,113517.6
2025-02-17 00:00:00+00:00,0.3495,0.3551,0.3387,0.3499,173607.3
2025-02-18 00:00:00+00:00,0.3506,0.3569,0.3214,0.3233,308586.6
2025-02-19 00:00:00+00:00,0.3233,0.3388,0.3223,0.3288,311662.5
2025-02-20 00:00:00+00:00,0.3275,0.3446,0.3237,0.3369,195304.8
2025-02-21 00:00:00+00:00,0.3367,0.3575,0.3306,0.3331,691962.4
2025-02-22 00:00:00+00:00,0.3323,0.3521,0.3322,0.3464,396381.2
2025-02-23 00:00:00+00:00,0.3462,0.3493,0.3389,0.3458,146727.0
2025-02-24 00:00:00+00:00,0.3457,0.3541,0.3139,0.3143,306717.7
2025-02-25 00:00:00+00:00,0.3139,0.3198,0.275,0.3047,844355.8
2025-02-26 00:00:00+00:00,0.3054,0.3135,0.2844,0.2943,377079.0
2025-02-27 00:00:00+00:00,0.2942,0.3006,0.28,0.2863,579830.9
2025-02-28 00:00:00+00:00,0.2854,0.29,0.2617,0.2861,597617.6
2025-03-01 00:00:00+00:00,0.2843,0.2952,0.2713,0.2805,200524.1
2025-03-02 00:00:00+00:00,0.2814,0.3357,0.2782,0.3233,543786.4
2025-03-03 00:00:00+00:00,0.3242,0.3252,0.2717,0.2765,1306274.2
2025-03-04 00:00:00+00:00,0.2773,0.2801,0.2521,0.2687,448902.6
2025-03-05 00:00:00+00:00,0.2686,0.2732,0.2626,0.2732,249652.6
2025-03-06 00:00:00+00:00,0.2726,0.2892,0.2706,0.2788,357982.8
2025-03-07 00:00:00+00:00,0.2787,0.2795,0.2607,0.2638,320186.2
2025-03-08 00:00:00+00:00,0.2644,0.2716,0.26,0.2662,335757.3
2025-03-09 00:00:00+00:00,0.2657,0.285,0.2359,0.2368,866170.4
2025-03-10 00:00:00+00:00,0.2435,0.25,0.2135,0.216,458114.0
2025-03-11 00:00:00+00:00,0.2167,0.2211,0.2041,0.2153,357617.1
2025-03-12 00:00:00+00:00,0.217,0.2251,0.2059,0.2174,961280.2
2025-03-13 00:00:00+00:00,0.2179,0.2206,0.2053,0.2148,678733.7
2025-03-14 00:00:00+00:00,0.2148,0.235,0.214,0.231,482560.9
2025-03-15 00:00:00+00:00,0.2316,0.2358,0.2258,0.2287,114580.2
2025-03-16 00:00:00+00:00,0.2283,0.2355,0.221,0.222,394273.2
2025-03-17 00:00:00+00:00,0.2234,0.2398,0.222,0.236,217826.6
2025-03-18 00:00:00+00:00,0.2361,0.2413,0.2332,0.2354,284848.6
2025-03-19 00:00:00+00:00,0.2352,0.2449,0.2331,0.2427,152686.2
2025-03-20 00:00:00+00:00,0.2428,0.2447,0.2297,0.2303,208390.9
2025-03-21 00:00:00+00:00,0.2314,0.2362,0.2262,0.2297,141501.8
2025-03-22 00:00:00+00:00,0.2309,0.2389,0.2258,0.2316,110794.4
2025-03-23 00:00:00+00:00,0.2308,0.244,0.2266,0.234,109505.0
2025-03-24 00:00:00+00:00,0.235,0.2537,0.234,0.247,173360.4
2025-03-25 00:00:00+00:00,0.2466,0.2522,0.2382,0.2481,219301.4
2025-03-26 00:00:00+00:00,0.2499,0.2585,0.2435,0.2508,274435.2
2025-03-27 00:00:00+00:00,0.2509,0.2523,0.2406,0.2433,166966.7
2025-03-28 00:00:00+00:00,0.2434,0.2458,0.2316,0.235,179137.7
2025-03-29 00:00:00+00:00,0.2345,0.237,0.2068,0.2147,392816.4
2025-03-30 00:00:00+00:00,0.2149,0.2247,0.2121,0.219,448869.4
2025-03-31 00:00:00+00:00,0.2188,0.228,0.2083,0.2101,575607.2
2025-04-01 00:00:00+00:00,0.2118,0.2281,0.2066,0.22,395910.9
2025-04-02 00:00:00+00:00,0.2213,0.2351,0.2061,0.2102,437197.8
2025-04-03 00:00:00+00:00,0.2106,0.2184,0.1975,0.2052,426342.9
2025-04-04 00:00:00+00:00,0.2071,0.2071,0.1913,0.1986,564501.1
2025-04-05 00:00:00+00:00,0.1966,0.2078,0.1954,0.1989,459375.1
2025-04-06 00:00:00+00:00,0.2018,0.204,0.173,0.176,459934.5
2025-04-07 00:00:00+00:00,0.176,0.1814,0.1602,0.1772,640975.9
2025-04-08 00:00:00+00:00,0.1789,0.1846,0.1706,0.1707,372748.0
2025-04-09 00:00:00+00:00,0.172,0.1981,0.1672,0.1953,471586.4
2025-04-10 00:00:00+00:00,0.195,0.1997,0.183,0.1898,219777.4
2025-04-11 00:00:00+00:00,0.1904,0.2031,0.1886,0.2011,255770.9
2025-04-12 00:00:00+00:00,0.2008,0.2199,0.1977,0.216,231533.6
2025-04-13 00:00:00+00:00,0.216,0.44,0.2091,0.2721,18816946.2
2025-04-14 00:00:00+00:00,0.2721,0.309,0.225,0.2364,8665237.8
2025-04-15 00:00:00+00:00,0.235,0.235,0.2087,0.2097,1901390.0
2025-04-16 00:00:00+00:00,0.2097,0.2249,0.2012,0.2139,1290185.1
2025-04-17 00:00:00+00:00,0.2126,0.2205,0.2013,0.216,1644974.8
