datetime,open,high,low,close,volume
2025-10-26 14:10:00+00:00,2.808,2.808,2.808,2.808,0.0
2025-10-26 14:15:00+00:00,2.803,2.803,2.802,2.802,120.40036
2025-10-26 14:20:00+00:00,2.802,2.802,2.802,2.802,0.0
2025-10-26 14:25:00+00:00,2.802,2.802,2.802,2.802,0.0
2025-10-26 14:30:00+00:00,2.802,2.802,2.802,2.802,0.0
2025-10-26 14:35:00+00:00,2.795,2.795,2.795,2.795,4.43547
2025-10-26 14:40:00+00:00,2.795,2.795,2.795,2.795,0.0
2025-10-26 14:45:00+00:00,2.796,2.796,2.796,2.796,1.43061
2025-10-26 14:50:00+00:00,2.795,2.795,2.795,2.795,4.2933
2025-10-26 14:55:00+00:00,2.795,2.795,2.795,2.795,0.0
2025-10-26 15:00:00+00:00,2.782,2.782,2.782,2.782,13.05597
2025-10-26 15:05:00+00:00,2.782,2.782,2.782,2.782,0.0
2025-10-26 15:10:00+00:00,2.782,2.782,2.782,2.782,0.0
2025-10-26 15:15:00+00:00,2.782,2.782,2.782,2.782,0.0
2025-10-26 15:20:00+00:00,2.794,2.794,2.794,2.794,38.9653
2025-10-26 15:25:00+00:00,2.794,2.794,2.794,2.794,0.0
2025-10-26 15:30:00+00:00,2.794,2.794,2.794,2.794,0.0
2025-10-26 15:35:00+00:00,2.794,2.794,2.794,2.794,0.0
2025-10-26 15:40:00+00:00,2.794,2.794,2.794,2.794,0.0
2025-10-26 15:45:00+00:00,2.794,2.794,2.794,2.794,0.0
2025-10-26 15:50:00+00:00,2.794,2.794,2.794,2.794,0.0
2025-10-26 15:55:00+00:00,2.793,2.793,2.791,2.791,134.1177
2025-10-26 16:00:00+00:00,2.791,2.791,2.791,2.791,0.0
2025-10-26 16:05:00+00:00,2.782,2.782,2.782,2.782,99.83327
2025-10-26 16:10:00+00:00,2.777,2.777,2.775,2.775,29.64973
2025-10-26 16:15:00+00:00,2.77,2.77,2.682,2.764,7982.7098
2025-10-26 16:20:00+00:00,2.764,2.764,2.764,2.764,0.0
2025-10-26 16:25:00+00:00,2.767,2.767,2.767,2.767,68.4
2025-10-26 16:30:00+00:00,2.763,2.763,2.763,2.763,68.04
2025-10-26 16:35:00+00:00,2.769,2.769,2.769,2.769,3.35955
2025-10-26 16:40:00+00:00,2.769,2.77,2.769,2.77,338.74476
2025-10-26 16:45:00+00:00,2.771,2.779,2.771,2.779,5430.08879
