datetime,open,high,low,close,volume
2025-01-01 00:00:00+00:00,1.5327,1.6397,1.489,1.608,3385399.83
2025-01-02 00:00:00+00:00,1.608,1.6737,1.5952,1.6554,2568708.19
2025-01-03 00:00:00+00:00,1.6557,1.7458,1.6142,1.7367,2860452.12
2025-01-04 00:00:00+00:00,1.7365,1.7484,1.69,1.7286,1993456.94
2025-01-05 00:00:00+00:00,1.729,1.7815,1.695,1.7607,2552443.51
2025-01-06 00:00:00+00:00,1.7613,1.8754,1.7165,1.8276,2123668.71
2025-01-07 00:00:00+00:00,1.8283,1.8285,1.5978,1.6008,2062188.51
2025-01-08 00:00:00+00:00,1.6007,1.618,1.4603,1.5415,2175041.38
2025-01-09 00:00:00+00:00,1.541,1.5588,1.465,1.5006,2143317.29
2025-01-10 00:00:00+00:00,1.5011,1.5597,1.4852,1.5367,1933601.53
2025-01-11 00:00:00+00:00,1.5365,1.5557,1.5039,1.5327,1000486.37
2025-01-12 00:00:00+00:00,1.5335,1.5436,1.4958,1.5104,980584.78
2025-01-13 00:00:00+00:00,1.5101,1.5419,1.351,1.4544,3661623.72
2025-01-14 00:00:00+00:00,1.4536,1.5152,1.4364,1.5005,3224095.53
2025-01-15 00:00:00+00:00,1.5011,1.6157,1.469,1.615,2424744.62
2025-01-16 00:00:00+00:00,1.6151,1.6163,1.5289,1.5561,2479537.2
2025-01-17 00:00:00+00:00,1.5564,1.7355,1.5564,1.6782,4056097.97
2025-01-18 00:00:00+00:00,1.6782,1.725,1.5361,1.5744,5829028.09
2025-01-19 00:00:00+00:00,1.5736,1.6043,1.377,1.4085,4716241.43
2025-01-20 00:00:00+00:00,1.408,1.5576,1.3533,1.4164,5113444.12
2025-01-21 00:00:00+00:00,1.4155,1.5195,1.3542,1.483,3341123.46
2025-01-22 00:00:00+00:00,1.4834,1.4929,1.4005,1.4089,2893821.82
2025-01-23 00:00:00+00:00,1.4078,1.4425,1.3469,1.3994,3708531.31
2025-01-24 00:00:00+00:00,1.4,1.4408,1.3495,1.3705,2793695.44
2025-01-25 00:00:00+00:00,1.3707,1.4069,1.354,1.3884,1280334.37
2025-01-26 00:00:00+00:00,1.3884,1.4178,1.3277,1.3302,1654612.56
2025-01-27 00:00:00+00:00,1.3294,1.3308,1.2003,1.2833,4156375.15
2025-01-28 00:00:00+00:00,1.2834,1.3052,1.2164,1.2272,1786071.28
2025-01-29 00:00:00+00:00,1.2263,1.2934,1.2171,1.2478,1705651.3
2025-01-30 00:00:00+00:00,1.2487,1.364,1.2381,1.3165,2223943.14
